table_schema	table_name
sos_bak2	membres_public (2013 11 18)
sos_bak2	membres_public (2013 12 13)
sos_bak2	membres_sports
sos_bak2	membres_types_points
sos_bak2	membres_types_points_bk_prod
sos_bak2	membres_types_points_old
sos_bak2	menu
sos_bak2	menu_new
sos_bak2	offre_accueil
sos_bak2	pays
sos_bak2	profils
sos_bak2	pronostics
sos_bak2	pronostics (2014 06 12)
sos_bak2	pronostics (2014 07 04)
sos_bak2	pronostics_test
sos_bak2	redirection
sos_bak2	sitemap
sos_bak2	sitemap2
sos_bak2	sitemap_2016_05_24
sos_bak2	sitemap_test
sos_bak2	sos_classement
sos_bak2	sos_gift
sos_bak2	sos_gift_translation
sos_bak2	sos_gift_user
sos_bak2	sos_ligue
sos_bak2	sos_sport
sos_bak2	themes
sos_bak2	themes_test
sos_bak3	edi_follow_comment
sos_bak3	ep_bettingoffer
sos_bak3	ep_country
sos_bak3	ep_event
sos_bak3	ep_event_alert
sos_bak3	ep_event_incident
sos_bak3	ep_event_incident_detail
sos_bak3	ep_event_incident_type
sos_bak3	ep_event_incident_type_text
sos_bak3	ep_event_info
sos_bak3	ep_event_participant
sos_bak3	ep_event_participants
sos_bak3	ep_event_stat_per_book
sos_bak3	ep_event_surebet
sos_bak3	ep_image
sos_bak3	ep_import_xml
sos_bak3	ep_incident
sos_bak3	ep_incident_type
sos_bak3	ep_language
sos_bak3	ep_language_type
sos_bak3	ep_lineup
sos_bak3	ep_lineup_type
sos_bak3	ep_logs
sos_bak3	ep_object_participants
sos_bak3	ep_odds_provider
sos_bak3	ep_offence_type
sos_bak3	ep_outcome
sos_bak3	ep_participant
sos_bak3	ep_property
sos_bak3	ep_provider
sos_bak3	ep_provider_article
sos_bak3	ep_provider_cons
sos_bak3	ep_provider_cons_provider
sos_bak3	ep_provider_country_provider
sos_bak3	ep_provider_info
sos_bak3	ep_provider_link
sos_bak3	ep_provider_payment
sos_bak3	ep_provider_payment_provider
sos_bak3	ep_provider_pros
sos_bak3	ep_provider_pros_provider
sos_bak3	ep_result
sos_bak3	ep_result_type
sos_bak3	ep_sport
sos_bak3	ep_sport_config
sos_bak3	ep_standing
sos_bak3	ep_standing_config
sos_bak3	ep_standing_data
sos_bak3	ep_standing_participant
sos_bak3	ep_standing_participants
sos_bak3	ep_standing_type
sos_bak3	ep_standing_type_param
sos_bak3	ep_status_desc
sos_bak3	ep_tournament
sos_bak3	ep_tournament_stage
sos_bak3	ep_tournament_template
sos_bak3	heartbeat
sos_bak3	sf_guard_group
sos_bak3	sf_guard_group_permission
sos_bak3	sf_guard_permission
sos_bak3	sf_guard_remember_key
sos_bak3	sf_guard_user
sos_bak3	sf_guard_user_group
sos_bak3	sf_guard_user_permission
sos_bak3	sf_guard_user_profile
sos_bak3	sos_action
sos_bak3	sos_action_forum
sos_bak3	sos_action_forum_good
sos_bak3	sos_action_forum_old
sos_bak3	sos_action_translation
sos_bak3	sos_action_user
sos_bak3	sos_article_answer
sos_bak3	sos_article_answer_translation
sos_bak3	sos_article_question
sos_bak3	sos_article_question_translation
sos_bak3	sos_bet
sos_bak3	sos_black_list
sos_bak3	sos_code_promo
sos_bak3	sos_contact
sos_bak3	sos_counter
sos_bak3	sos_event_info
sos_bak3	sos_event_info_translation
sos_bak3	sos_follower
sos_bak3	sos_forum_temp
sos_bak3	sos_gift
sos_bak3	sos_gift_translation
sos_bak3	sos_gift_user
sos_bak3	sos_language
sos_bak3	sos_odds_provider_answer
sos_bak3	sos_odds_provider_answer_translation
sos_bak3	sos_odds_provider_article
sos_bak3	sos_odds_provider_info
sos_bak3	sos_odds_provider_info_translation
sos_bak3	sos_odds_provider_info_user
sos_bak3	sos_odds_provider_language
sos_bak3	sos_odds_provider_odds_type
sos_bak3	sos_odds_provider_payment_type
sos_bak3	sos_odds_provider_point
sos_bak3	sos_odds_provider_question
sos_bak3	sos_odds_provider_question_translation
sos_bak3	sos_odds_provider_rating
sos_bak3	sos_odds_provider_rating_translation
sos_bak3	sos_odds_type
sos_bak3	sos_odds_type_translation
sos_bak3	sos_payment_type
sos_bak3	sos_payment_type_translation
sos_bak3	sos_score_ep_event
sos_bak3	sos_sport_info
sos_bak3	sos_sport_info_translation
sos_bak3	sos_sport_info_user
sos_bak3	sos_stage_info
sos_bak3	sos_stage_info_translation
sos_important	bookmakers
sos_important	labels
sos_important	sitemap
sospoker	heartbeat
sospoker	writer
sportytrader	Bookmaker
sportytrader	Bookmaker_Language
sportytrader	Client
sportytrader	Competition
sportytrader	Competition_Language
sportytrader	Event
sportytrader	Event_Advice
sportytrader	Language
sportytrader	Odd
sportytrader	Odd_Type
sportytrader	Odd_Type_Language
sportytrader	Sport
sportytrader	Sport_Language
sportytrader	actu
sportytrader	actu2
sportytrader	ambassadeur_pronos_ligues
sportytrader	ambassadeur_pronos_matchs
sportytrader	ambassadeur_pronos_matchs_test
sportytrader	ambassadeur_questions_reponses
sportytrader	ambassadeur_type_prono
sportytrader	annuaires_st
sportytrader	bookmakers
sportytrader	bookmakers_bonus
sportytrader	bookmakers_bonus_types
sportytrader	bookmakers_commentaires
sportytrader	bookmakers_cotes
sportytrader	bookmakers_cotes_multilingue
sportytrader	bookmakers_fiches
sportytrader	bookmakers_foot
sportytrader	bookmakers_histoires
sportytrader	bookmakers_keywords
sportytrader	bookmakers_liens
sportytrader	bookmakers_methodes_paiement
sportytrader	bookmakers_options
sportytrader	bookmakers_paiements
sportytrader	bookmakers_paiements_admin
sportytrader	bookmakers_regles
sportytrader	bookmakers_turfs
sportytrader	breves
sportytrader	breves2
sportytrader	breves3
sportytrader	breves_url
sportytrader	concours_forum
sportytrader	concours_questions
sportytrader	concours_questions_etapes
sportytrader	concours_questions_questions
sportytrader	concours_questions_reponse
sportytrader	configuration
sportytrader	conseils
sportytrader	conseils_ligues_LCID
sportytrader	contact
sportytrader	contacts
sportytrader	defi_classement_final
sportytrader	defi_classement_final_tour1
sportytrader	defi_classement_final_tour2
sportytrader	defi_classement_final_tour3
sportytrader	defi_classement_final_tour4
sportytrader	defi_parametres
sportytrader	defi_parametres_tour1
sportytrader	defi_parametres_tour2
sportytrader	defi_parametres_tour3
sportytrader	defi_parametres_tour4
sportytrader	desabonnement
sportytrader	emailing_relance
sportytrader	habillage
sportytrader	heartbeat
sportytrader	histo_points_defisJPP
sportytrader	interstitiel
sportytrader	joueurs_absents
sportytrader	key_cryptage
sportytrader	liens
sportytrader	liens_du_site
sportytrader	ligues
sportytrader	livescore_match_du_jour
sportytrader	lots
sportytrader	lots_membres
sportytrader	lots_stocks
sportytrader	lots_stocks_test
sportytrader	lots_test
sportytrader	match_du_jour
sportytrader	membres
sportytrader	membres_amis
sportytrader	membres_articles
sportytrader	membres_articles_commentaires
sportytrader	membres_articles_remarques
sportytrader	membres_books
sportytrader	membres_classement
sportytrader	membres_equipes
sportytrader	membres_filleuls
sportytrader	membres_jppProno_scores
sportytrader	membres_livescore_matchs_commentaires
sportytrader	membres_lots
sportytrader	membres_match_du_jour
sportytrader	membres_notifs
sportytrader	membres_notifs_gestion
sportytrader	membres_points_histo
sportytrader	membres_pronostics
sportytrader	membres_pronostics_avis
sportytrader	membres_pronostics_commentaires
sportytrader	membres_pronostics_remarques
sportytrader	membres_pronostics_resultats
sportytrader	membres_public
sportytrader	membres_quizz_compteurs
sportytrader	membres_quizz_scores
sportytrader	membres_quizz_scores2
sportytrader	membres_sports
sportytrader	membres_types_points
sportytrader	notifications
sportytrader	old_sporting_events
sportytrader	partenaires
sportytrader	partenariat
sportytrader	phrases_cle
sportytrader	profils
sportytrader	prono
sportytrader	prono2
sportytrader	prono_types
sportytrader	pronos_combo
sportytrader	pronos_url
sportytrader	quizz_admin
sportytrader	quizzs
sportytrader	quizzs_questions
sportytrader	quizzs_questions_bis
sportytrader	quizzs_reponses
sportytrader	quizzs_reponses_bis
sportytrader	scores
sportytrader	site
sportytrader	sitemap
sportytrader	sous_themes
sportytrader	teams
sportytrader	termes_corresp_type
sportytrader	termes_correspondances
sportytrader	themes
st	acces
st	ambassadeur_defi_points
st	ambassadeur_defi_pronos
st	ambassadeur_pronos
st	ambassadeur_questions
st	books_avis
st	books_bonus
st	books_bonus (2014 03 24)
st	books_fiches
st	books_fiches (2014 03 24)
st	books_foot
st	books_foot (2014 03 24)
st	books_histoires
st	books_histoires (2014 03 24)
st	books_regles
st	books_regles (2014 03 24)
st	books_turf
st	books_turf (2014 03 24)
st	breves
st	cal_types_action
st	cal_types_elt
st	calendrier
st	editos
st	filtres
st	filtres_langues
st	habillage
st	heartbeat
st	interfaces
st	interstitiel
st	labels
st	labels_new
st	match_du_jour
st	membres
st	membres_amis
st	membres_articles
st	membres_books
st	membres_classement
st	membres_commentaires
st	membres_equipes
st	membres_filleuls
st	membres_histo
st	membres_kdo
st	membres_match_du_jour
st	membres_notifs
st	membres_notifs_gestion
st	membres_notifs_tous_membres
st	membres_points
st	membres_pronostics
st	membres_pronostics (2014 04 14)
st	membres_public
st	membres_remarques
st	membres_sports
st	membres_types_points
st	menu
st	notifications
st	pages_compets
st	pages_compets (2014 04 22)
st	params
st	params_langues
st	previews
st	profils
st	redirection
st	sitemap
st	sitemap (2014 03 25)
st	sitemap (2014 04 23)
st	themes
st	themes_options
st	themes_trads
turf	chevaux
turf	conditions_meteo
turf	disciplines
turf	entraineur
turf	heartbeat
turf	hippodromes
turf	jockey
turf	prono_turf
turf	terrains
